image,text,clean_text,dataset,is_total_line,price,date
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,"SEKSYEN U13, 40170 SHAH ALAM",seksyen u13 40170 shah alam,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,"(X) UI3/X, SETIA ALAM,",x ui3/x setia alam,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,"NO. 17-G, JALAN SETIA INDAH",no. 17g jalan setia indah,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,822737-X,822737x,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,ALAM) SIN'BHD,alam sinbhd,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,ENTERPRISE TSETIA,enterprise tsetia,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268200.jpg,AIK HUAT HARDWAKE,aik huat hardwake,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,HOME MASTER HARDWARE &,home master hardware ,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,ELECTRICAL,electrical,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,"NO.113G & 115G, JALAN SETIA GEMBILANG",no.113g  115g jalan setia gembilang,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,"U13/EG BANDAR SETIA ALAM,",u13/eg bandar setia alam,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,"40170 BANDAR SETIA ALAM,",40170 bandar setia alam,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,SELANGOR.,selangor.,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Company Reg No. :SA03711551-P,company reg no. :sa03711551p,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,GST Reg No. :0016375t1168,gst reg no. :0016375t1168,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,TAX IVOICE,tax ivoice,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Invoice No.:,invoice no.:,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,CS 67832,cs 67832,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Date :,date :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,22/12/2017 14:03,22/12/2017 14:03,sroie,False,,22/12/2017
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Ca6hler#:,ca6hler:,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,CASHIER,cashier,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Code,code,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,24MMX7Y M.ONE TAPE,24mmx7y m.one tape,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,1.00,1.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,x,x,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.90,15.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.90,15.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Subtotal :,subtotal :,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.90,15.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Total Excl. of GSt,total excl. of gst,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Totad lncl. of GST,totad lncl. of gst,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.90,15.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Total Amt Rounded,total amt rounded,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.90,15.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Payment :,payment :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,50.00,50.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Change Due :,change due :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,34.10,34.10,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Total Item(6) : 1,total item6 : 1,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,G,g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,ummary,ummary,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Amouni(RM),amounirm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,Tax (RM),tax rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,@ 6%, 6,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,0.90,0.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,THANK YOU,thank you,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,ANY GOODS RETURN PLEASE DO WITHIN,any goods return please do within,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268262.jpg,7 DAYS WITH ORIGINAL RECEIPT TQM,7 days with original receipt tqm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RESTORAN HASSANBISTRO,restoran hassanbistro,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,NO.2-1-1 JALAN FTIA PRIMA Q,no.211 jalan ftia prima q,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,U 13/Q SETIAl AM 40170,u 13/q setial am 40170,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,SHAI A AM,shai a am,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,SELANGOR,selangor,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,xxxxxxxxxxxxxxxxxxxxxxxxxXxxXxxXxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,TAX INVOICE,tax invoice,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,xxxxxXxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,TERMINAL : CI,terminal : ci,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,CASHIER,cashier,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,: HASSAN,: hassan,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,BILL NO,bill no,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,: C1-0170778,: c10170778,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,DATE,date,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,: 12/28/2017 10:17:32 PM,: 12/28/2017 10:17:32 pm,sroie,False,,12/28/2017
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,TOKEN,token,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,: CT1,: ct1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,TABLE,table,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,: CT1,: ct1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Prut,prut,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Qty,qty,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,U.Frice,u.frice,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,GST,gst,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Total,total,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,MAKANAN,makanan,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,,,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,(),,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00 ZR,15.00 zr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Total Items,total items,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,=,,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,1.00,1.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Total Qty,total qty,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,=,,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,1.00,1.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Sub Total,sub total,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Discount,discount,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Total Excl.63 GST,total excl.63 gst,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,GST 61,gst 61,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Total Incl.63 GST,total incl.63 gst,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Rounding,rounding,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,CASH,cash,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,15.00,15.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,CHANGE,change,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,RM,rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,Thank You.Come Again,thank you.come again,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268400.jpg,2017-12-28 22: 17PM,20171228 22: 17pm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,ASIA MART,asia mart,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,(SA0264195-T),sa0264195t,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,"NO.23 BATU 10, TAMAN SENTOSA,",no.23 batu 10 taman sentosa,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,"JALAN KAPAR, 42200 KLANG, SELANGOR.",jalan kapar 42200 klang selangor.,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,GST ID : 001609584640,gst id : 001609584640,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,TAX INVOICE,tax invoice,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Date: 22/12/2017,date: 22/12/2017,sroie,False,,22/12/2017
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Doc No,doc no,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,: CS02070163,: cs02070163,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Time: 00:06:00,time: 00:06:00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Cashier,cashier,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,: EIRA,: eira,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Ref.:,ref.:,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Salesperson : EIRA,salesperson : eira,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,(GST),gst,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,(GST),gst,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Amount,amount,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Tax,tax,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Qty,qty,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,S/Price,s/price,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,S/Price,s/price,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Item,item,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,15.25,15.25,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0.85,0.85,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0.90,0.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,9556641320027,9556641320027,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,17,17,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,DELICIA CHOCOLATE [50G],delicia chocolate 50g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,3.55 ZRL,3.55 zrl,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,3.55,3.55,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,3.55,3.55,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,9556231110046,9556231110046,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,7,7,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,GARDENIA ORIGINAL CLASSIC JUMBO [600G],gardenia original classic jumbo 600g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.50,1.50,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.41,1.41,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.50,1.50,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,9556127101331,9556127101331,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,HU,hu,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,NS LIME 50G,ns lime 50g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.51,1.51,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.42,1.42,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.51,1.51,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,8850199320722,8850199320722,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,DOREMON CATCAT JOY 15G,doremon catcat joy 15g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.51,1.51,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.42,1.42,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.51,1.51,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,885019932072:,885019932072:,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,DOREMON CATCAT JOY 15G,doremon catcat joy 15g,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.44,2.44,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.30,2.30,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.44,2.44,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,8888002188511,8888002188511,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,MINUTE MAID PULPY [OREN] [350ML],minute maid pulpy oren 350ml,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.30,2.30,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.44,2.44,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.44,2.44,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,8888002188511,8888002188511,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,MINUTE MAID PULY [ORENI [350ML],minute maid puly oreni 350ml,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1,1,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,151,151,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.60,1.60,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.60,1.60,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,56814502601.,56814502601.,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,YINGE LEMON DRINIK SOOML,yinge lemon drinik sooml,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,955657031213,955657031213,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.74,2.74,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.90,2.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,2.90,2.90,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,100 PIUS [1 51],100 pius 1 51,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Total Cly,total cly,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,25,25,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,32.69,32.69,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Total Sales (Excluding GST) :,total sales excluding gst :,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,31.03,31.03,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Discount :,discount :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Total GST :,total gst :,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.65,1.65,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Rounding :,rounding :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0.02,0.02,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Tatal Sales (Inclusive of GST) :,tatal sales inclusive of gst :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,32.70,32.70,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,CASH :,cash :,sroie,False,,
